"ID","Name","Parent","Component","Path","Line","Column","EndLine","EndColumn","CA","CCO","CE","CLLOC","CV","Clone Metric Rules"
"C1171","71~CloneInstance","C297","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\SignJar.java","153","9","165","10","1","3","9","13","1","0"
"C1216","78~CloneInstance","C315","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\SignJar.java","155","9","183","10","1","6","20","29","1","0"
"C1218","81~CloneInstance","C316","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\SignJar.java","155","9","177","10","1","5","16","23","1","0"
"C1220","84~CloneInstance","C317","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\SignJar.java","155","9","171","10","1","4","12","17","1","0"
"C1221","85~CloneInstance","C317","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\SignJar.java","173","9","189","10","1","4","12","17","1","0"
"C1225","90~CloneInstance","C318","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\SignJar.java","155","9","165","10","1","3","8","11","1","0"
"C1226","91~CloneInstance","C318","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\SignJar.java","167","9","177","10","1","3","8","11","1","0"
"C1227","92~CloneInstance","C318","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\SignJar.java","179","9","189","10","1","3","8","11","1","0"
"C1614","202~CloneInstance","C464","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\SignJar.java","135","9","145","10","1","4","12","11","1","0"
"C1486","165~CloneInstance","C409","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\Tar.java","116","11","127","10","1","4","16","12","1","0"
"C1093","52~CloneInstance","C267","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\Tar.java","139","13","148","31","1","2","15","10","1","0"
"C1637","216~CloneInstance","C475","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\TaskOutputStream.java","97","5","107","6","1","3","3","11","1","0"
"C1547","168~CloneInstance","C434","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\Untar.java","108","21","125","22","1","3","25","18","1","0"
"C1735","238~CloneInstance","C513","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\War.java","158","5","168","6","1","2","11","11","1","0"
"C1763","248~CloneInstance","C523","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\types\FileSet.java","263","5","277","6","1","3","19","15","1","0"
"C1691","222~CloneInstance","C497","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\types\PatternSet.java","166","5","176","6","1","4","53","11","1","0"
"C1692","223~CloneInstance","C497","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\types\PatternSet.java","184","5","194","6","1","4","25","11","1","0"
"C1656","219~CloneInstance","C483","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\types\PatternSet.java","210","6","220","7","1","3","25","11","1","0"
"C1657","220~CloneInstance","C483","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\types\PatternSet.java","227","6","237","7","1","3","25","11","1","0"
"C1762","247~CloneInstance","C523","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\types\PatternSet.java","323","5","337","6","1","3","19","15","1","0"
"C752","7~CloneInstance","C160","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\types\CommandlineTest.java","88","9","98","77","1","1","65","11","1","0"
"C753","8~CloneInstance","C160","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\types\CommandlineTest.java","100","9","112","28","1","1","65","13","1","0"
"C813","16~CloneInstance","C180","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\types\FileSetTest.java","154","9","167","10","1","3","43","14","1","0"
"C876","33~CloneInstance","C199","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\types\FileSetTest.java","126","9","146","10","1","4","30","21","1","0"
"C878","36~CloneInstance","C200","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\types\FileSetTest.java","126","9","139","10","1","3","29","14","1","0"
"C883","43~CloneInstance","C202","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\types\FileSetTest.java","119","9","132","10","1","3","29","14","1","0"
"C884","44~CloneInstance","C202","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\types\FileSetTest.java","133","9","146","10","1","3","29","14","1","0"
"C1295","114~CloneInstance","C337","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\types\FileSetTest.java","109","9","125","10","1","3","45","17","1","0"
"C1623","204~CloneInstance","C469","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\types\FileSetTest.java","87","9","97","27","1","2","56","11","1","0"
"C1625","207~CloneInstance","C470","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\types\FileSetTest.java","178","9","230","44","1","5","80","53","1","1"
"C1784","250~CloneInstance","C532","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\types\FileSetTest.java","178","9","194","10","1","3","70","17","1","0"
"C1785","251~CloneInstance","C532","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\types\FileSetTest.java","203","9","219","10","1","3","75","17","1","0"
"C560","4~CloneInstance","C108","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\types\PathTest.java","123","9","133","10","1","2","37","11","1","0"
"C561","5~CloneInstance","C108","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\types\PathTest.java","135","9","145","10","1","2","37","11","1","0"
"C785","10~CloneInstance","C169","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\types\PathTest.java","233","9","248","10","1","3","44","16","1","0"
"C814","17~CloneInstance","C180","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\types\PathTest.java","250","9","264","10","1","3","43","15","1","0"
"C879","37~CloneInstance","C200","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\types\PathTest.java","234","9","248","10","1","3","29","15","1","0"
"C786","11~CloneInstance","C169","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\types\PatternSetTest.java","108","9","122","10","1","3","44","15","1","0"
"C815","18~CloneInstance","C180","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\types\PatternSetTest.java","130","9","143","10","1","3","43","14","1","0"
"C877","34~CloneInstance","C199","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\types\PatternSetTest.java","109","9","129","10","1","4","30","21","1","0"
"C880","38~CloneInstance","C200","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\types\PatternSetTest.java","109","9","122","10","1","3","29","14","1","0"
"C885","45~CloneInstance","C202","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\types\PatternSetTest.java","116","9","129","10","1","3","29","14","1","0"
"C1296","115~CloneInstance","C337","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\types\PatternSetTest.java","89","9","105","10","1","3","45","17","1","0"
"C1624","205~CloneInstance","C469","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\types\PatternSetTest.java","87","9","97","30","1","2","50","11","1","0"
"C1626","208~CloneInstance","C470","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\types\PatternSetTest.java","147","9","199","44","1","5","69","53","1","1"
"C1786","252~CloneInstance","C532","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\types\PatternSetTest.java","147","9","163","10","1","3","57","17","1","0"
"C1787","253~CloneInstance","C532","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\types\PatternSetTest.java","172","9","188","10","1","3","64","17","1","0"
"C1144","63~CloneInstance","C290","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\optional\FTP.java","577","13","589","27","1","2","24","13","1","0"
"C1145","64~CloneInstance","C290","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\optional\FTP.java","655","13","667","27","1","2","24","13","1","0"
"C1408","160~CloneInstance","C382","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\optional\ejb\DDCreator.java","104","9","113","10","1","3","11","10","1","0"
"C1407","159~CloneInstance","C382","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\optional\ejb\Ejbc.java","114","9","123","10","1","3","11","10","1","0"
"C1092","51~CloneInstance","C267","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\optional\ejb\GenericDeploymentTool.java","210","13","222","29","1","2","5","13","1","0"
"C1553","171~CloneInstance","C437","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\optional\FTP.java","123","13","137","41","1","3","44","15","1","0"
"C848","27~CloneInstance","C193","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\optional\FTP.java","162","24","181","22","1","6","46","20","1","0"
"C1584","187~CloneInstance","C452","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\optional\FTP.java","182","25","192","26","1","4","26","11","1","0"
"C850","30~CloneInstance","C194","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\optional\javacc\JavaCC.java","240","9","251","70","1","2","53","12","1","0"
"C851","31~CloneInstance","C194","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\optional\javacc\JJTree.java","192","9","203","70","1","2","53","12","1","0"
"C1564","178~CloneInstance","C441","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\optional\javacc\JJTree.java","183","9","196","10","1","4","36","14","1","0"
"C548","1~CloneInstance","C106","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\optional\junit\XMLJUnitResultFormatter.java","302","9","311","26","1","3","6","10","1","0"
"C1728","235~CloneInstance","C510","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\optional\junit\XMLJUnitResultFormatter.java","258","9","280","53","1","3","17","23","1","0"
"C1563","177~CloneInstance","C441","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\optional\metamata\MParse.java","115","9","128","10","1","4","40","14","1","0"
"C1575","180~CloneInstance","C448","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\optional\scm\AntStarTeamCheckOut.java","279","3","293","4","1","4","23","15","1","0"
"C1576","181~CloneInstance","C448","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\optional\scm\AntStarTeamCheckOut.java","294","3","308","4","1","4","23","15","1","0"
"C1577","183~CloneInstance","C449","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\optional\scm\AntStarTeamCheckOut.java","279","3","288","4","1","3","17","10","1","0"
"C1578","184~CloneInstance","C449","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\optional\scm\AntStarTeamCheckOut.java","289","3","298","4","1","3","17","10","1","0"
"C1579","185~CloneInstance","C449","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\optional\scm\AntStarTeamCheckOut.java","299","3","308","4","1","3","17","10","1","0"
"C1402","156~CloneInstance","C379","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\optional\scm\AntStarTeamCheckOut.java","555","3","565","4","1","4","5","11","1","0"
"C1403","157~CloneInstance","C379","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\optional\scm\AntStarTeamCheckOut.java","568","3","578","4","1","4","5","11","1","0"
"C943","47~CloneInstance","C220","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\optional\scm\AntStarTeamCheckOut.java","897","4","907","23","1","2","12","11","1","0"
"C1593","190~CloneInstance","C456","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\optional\scm\AntStarTeamCheckOut.java","837","3","858","4","1","6","11","22","1","0"
"C1594","191~CloneInstance","C456","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\optional\scm\AntStarTeamCheckOut.java","861","3","882","4","1","6","11","22","1","0"
"C1722","232~CloneInstance","C507","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\optional\scm\AntStarTeamCheckOut.java","793","2","943","3","1","28","2","151","1","2"
