"ID","Name","Parent","Component","Path","Line","Column","EndLine","EndColumn","CA","CCO","CE","CLLOC","CV","Clone Metric Rules"
"C2806","280~CloneInstance","C768","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\types\PatternSet.java","214","6","223","7","1","3","24","10","1","0"
"C2807","281~CloneInstance","C768","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\types\PatternSet.java","230","6","239","7","1","3","24","10","1","0"
"C2439","204~CloneInstance","C628","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\types\PatternSet.java","330","42","344","6","1","3","19","15","1","0"
"C3024","362~CloneInstance","C846","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\types\PatternSet.java","330","5","344","6","1","3","19","15","1","0"
"C1252","16~CloneInstance","C199","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\testcases\org\apache\tools\ant\types\CommandlineTest.java","88","9","98","77","1","1","65","11","1","0"
"C1253","17~CloneInstance","C199","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\testcases\org\apache\tools\ant\types\CommandlineTest.java","100","9","112","28","1","1","65","13","1","0"
"C1314","25~CloneInstance","C225","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\testcases\org\apache\tools\ant\types\FileSetTest.java","154","9","167","10","1","3","43","14","1","0"
"C1403","45~CloneInstance","C254","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\testcases\org\apache\tools\ant\types\FileSetTest.java","126","9","146","10","1","4","30","21","1","0"
"C1405","48~CloneInstance","C255","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\testcases\org\apache\tools\ant\types\FileSetTest.java","126","9","139","10","1","3","29","14","1","0"
"C1410","55~CloneInstance","C257","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\testcases\org\apache\tools\ant\types\FileSetTest.java","119","9","132","10","1","3","29","14","1","0"
"C1411","56~CloneInstance","C257","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\testcases\org\apache\tools\ant\types\FileSetTest.java","133","9","146","10","1","3","29","14","1","0"
"C2080","127~CloneInstance","C491","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\testcases\org\apache\tools\ant\types\FileSetTest.java","109","9","125","10","1","3","45","17","1","0"
"C2767","262~CloneInstance","C752","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\testcases\org\apache\tools\ant\types\FileSetTest.java","87","9","97","27","1","2","56","11","1","0"
"C2769","265~CloneInstance","C753","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\testcases\org\apache\tools\ant\types\FileSetTest.java","178","9","230","44","1","5","80","53","1","1"
"C3072","365~CloneInstance","C867","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\testcases\org\apache\tools\ant\types\FileSetTest.java","178","9","194","10","1","3","70","17","1","0"
"C3073","366~CloneInstance","C867","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\testcases\org\apache\tools\ant\types\FileSetTest.java","203","9","219","10","1","3","75","17","1","0"
"C2087","130~CloneInstance","C494","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\testcases\org\apache\tools\ant\types\MapperTest.java","89","9","98","47","1","2","58","10","1","0"
"C1926","90~CloneInstance","C435","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\testcases\org\apache\tools\ant\types\MapperTest.java","147","9","160","44","1","2","76","14","1","0"
"C2771","268~CloneInstance","C754","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\testcases\org\apache\tools\ant\types\MapperTest.java","128","9","141","44","1","2","78","14","1","0"
"C3076","370~CloneInstance","C868","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\testcases\org\apache\tools\ant\types\MapperTest.java","128","9","137","10","1","2","70","10","1","0"
"C3077","371~CloneInstance","C868","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\testcases\org\apache\tools\ant\types\MapperTest.java","146","9","155","10","1","2","76","10","1","0"
"C899","1~CloneInstance","C106","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\testcases\org\apache\tools\ant\types\PathTest.java","123","9","133","10","1","2","37","11","1","0"
"C900","2~CloneInstance","C106","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\testcases\org\apache\tools\ant\types\PathTest.java","135","9","145","10","1","2","37","11","1","0"
"C1280","19~CloneInstance","C211","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\testcases\org\apache\tools\ant\types\PathTest.java","233","9","248","10","1","3","44","16","1","0"
"C1315","26~CloneInstance","C225","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\testcases\org\apache\tools\ant\types\PathTest.java","250","9","264","10","1","3","43","15","1","0"
"C1406","49~CloneInstance","C255","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\testcases\org\apache\tools\ant\types\PathTest.java","234","9","248","10","1","3","29","15","1","0"
"C2088","131~CloneInstance","C494","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\testcases\org\apache\tools\ant\types\PathTest.java","214","9","223","39","1","2","58","10","1","0"
"C2089","132~CloneInstance","C494","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\testcases\org\apache\tools\ant\types\PathTest.java","224","9","233","47","1","2","58","10","1","0"
"C1927","91~CloneInstance","C435","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\testcases\org\apache\tools\ant\types\PathTest.java","293","9","305","44","1","2","62","13","1","0"
"C2772","269~CloneInstance","C754","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\testcases\org\apache\tools\ant\types\PathTest.java","276","9","289","44","1","2","64","14","1","0"
"C3078","372~CloneInstance","C868","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\testcases\org\apache\tools\ant\types\PathTest.java","276","9","285","10","1","2","56","10","1","0"
"C1281","20~CloneInstance","C211","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\testcases\org\apache\tools\ant\types\PatternSetTest.java","108","9","122","10","1","3","44","15","1","0"
"C1316","27~CloneInstance","C225","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\testcases\org\apache\tools\ant\types\PatternSetTest.java","130","9","143","10","1","3","43","14","1","0"
"C1404","46~CloneInstance","C254","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\testcases\org\apache\tools\ant\types\PatternSetTest.java","109","9","129","10","1","4","30","21","1","0"
"C1407","50~CloneInstance","C255","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\testcases\org\apache\tools\ant\types\PatternSetTest.java","109","9","122","10","1","3","29","14","1","0"
"C1412","57~CloneInstance","C257","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\testcases\org\apache\tools\ant\types\PatternSetTest.java","116","9","129","10","1","3","29","14","1","0"
"C2081","128~CloneInstance","C491","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\testcases\org\apache\tools\ant\types\PatternSetTest.java","89","9","105","10","1","3","45","17","1","0"
"C2768","263~CloneInstance","C752","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\testcases\org\apache\tools\ant\types\PatternSetTest.java","87","9","97","30","1","2","50","11","1","0"
"C2770","266~CloneInstance","C753","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\testcases\org\apache\tools\ant\types\PatternSetTest.java","147","9","199","44","1","5","69","53","1","1"
"C3074","367~CloneInstance","C867","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\testcases\org\apache\tools\ant\types\PatternSetTest.java","147","9","163","10","1","3","57","17","1","0"
"C3075","368~CloneInstance","C867","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\testcases\org\apache\tools\ant\types\PatternSetTest.java","172","9","188","10","1","3","64","17","1","0"
"C2761","259~CloneInstance","C750","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\testcases\org\apache\tools\ant\util\GlobPatternMapperTest.java","83","5","97","6","1","1","14","15","1","0"
"C2762","260~CloneInstance","C750","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\testcases\org\apache\tools\ant\util\GlobPatternMapperTest.java","99","5","113","6","1","1","14","15","1","0"
"C939","10~CloneInstance","C120","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\antidote\org\apache\tools\ant\gui\acs\ACSProjectElementBeanInfo.java","111","13","120","37","1","1","29","10","1","0"
"C940","11~CloneInstance","C120","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\antidote\org\apache\tools\ant\gui\acs\ACSTargetElementBeanInfo.java","121","13","130","37","1","1","29","10","1","0"
"C3012","350~CloneInstance","C840","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\antidote\org\apache\tools\ant\gui\customizer\DoublePropertyEditor.java","126","5","136","6","1","2","2","11","1","0"
"C2899","303~CloneInstance","C803","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\antidote\org\apache\tools\ant\gui\customizer\DoublePropertyEditor.java","145","5","156","6","1","2","2","12","1","0"
"C3013","351~CloneInstance","C840","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\antidote\org\apache\tools\ant\gui\customizer\IntegerPropertyEditor.java","126","5","136","6","1","2","2","11","1","0"
"C2900","304~CloneInstance","C803","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\antidote\org\apache\tools\ant\gui\customizer\IntegerPropertyEditor.java","145","5","156","6","1","2","2","12","1","0"
"C2953","323~CloneInstance","C824","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\antidote\org\apache\tools\ant\gui\util\LabelFieldGBC.java","89","2","99","3","1","1","16","11","1","0"
"C2954","324~CloneInstance","C824","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\antidote\org\apache\tools\ant\gui\util\LabelFieldGBC.java","119","2","129","3","1","1","16","11","1","0"
"C1982","96~CloneInstance","C459","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\compilers\DefaultCompilerAdapter.java","219","9","228","10","1","4","18","10","1","0"
"C2500","212~CloneInstance","C645","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\compilers\Javac13.java","102","11","111","10","1","3","12","10","1","0"
"C1984","98~CloneInstance","C459","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\compilers\Jikes.java","135","9","144","10","1","4","22","10","1","0"
"C2208","160~CloneInstance","C533","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\compilers\Jikes.java","164","9","175","82","1","2","25","12","1","0"
"C2209","161~CloneInstance","C533","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\compilers\Jikes.java","183","9","193","86","1","2","25","11","1","0"
"C2452","209~CloneInstance","C632","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\compilers\Jikes.java","86","9","113","31","1","3","38","28","1","0"
"C2451","208~CloneInstance","C632","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\compilers\Jvc.java","74","9","101","31","1","3","37","28","1","0"
"C2499","211~CloneInstance","C645","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\optional\Javah.java","331","9","340","10","1","3","14","10","1","0"
"C2697","237~CloneInstance","C723","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\optional\StyleBook.java","96","9","106","10","1","4","4","11","1","0"
"C2295","187~CloneInstance","C574","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\optional\clearcase\CCCheckin.java","126","5","149","6","1","3","48","24","1","0"
"C2299","192~CloneInstance","C575","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\optional\clearcase\CCCheckin.java","127","9","142","35","1","2","35","16","1","0"
"C2695","234~CloneInstance","C722","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\optional\clearcase\CCCheckin.java","156","9","166","10","1","3","20","11","1","0"
"C2865","290~CloneInstance","C789","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\optional\clearcase\CCCheckin.java","309","5","319","6","1","2","16","11","1","0"
"C2866","291~CloneInstance","C789","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\optional\clearcase\CCCheckin.java","328","5","338","6","1","2","16","11","1","0"
"C2293","185~CloneInstance","C574","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\optional\clearcase\CCCheckout.java","138","5","161","6","1","3","48","24","1","0"
"C2297","190~CloneInstance","C575","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\optional\clearcase\CCCheckout.java","139","9","154","35","1","2","35","16","1","0"
"C1132","13~CloneInstance","C161","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\optional\clearcase\CCCheckout.java","177","9","186","10","1","3","18","10","1","0"
"C1133","14~CloneInstance","C161","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\optional\clearcase\CCCheckout.java","188","9","197","10","1","3","18","10","1","0"
"C2694","233~CloneInstance","C722","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\optional\clearcase\CCCheckout.java","204","9","214","10","1","3","20","11","1","0"
"C2861","286~CloneInstance","C789","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\optional\clearcase\CCCheckout.java","371","5","381","6","1","2","16","11","1","0"
"C2862","287~CloneInstance","C789","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\optional\clearcase\CCCheckout.java","390","5","400","6","1","2","16","11","1","0"
"C2863","288~CloneInstance","C789","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\optional\clearcase\CCCheckout.java","410","5","420","6","1","2","16","11","1","0"
"C2864","289~CloneInstance","C789","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\optional\clearcase\CCCheckout.java","429","5","439","6","1","2","16","11","1","0"
"C2294","186~CloneInstance","C574","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\optional\clearcase\CCUnCheckout.java","96","5","119","6","1","3","48","24","1","0"
"C2298","191~CloneInstance","C575","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\optional\clearcase\CCUnCheckout.java","97","9","112","35","1","2","35","16","1","0"
"C2296","189~CloneInstance","C575","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\optional\clearcase\CCUpdate.java","128","9","144","35","1","2","36","17","1","0"
"C2290","183~CloneInstance","C572","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\optional\ejb\DDCreator.java","102","9","111","10","1","3","11","10","1","0"
"C2289","182~CloneInstance","C572","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\optional\ejb\Ejbc.java","113","9","122","10","1","3","11","10","1","0"
"C919","4~CloneInstance","C110","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\optional\ejb\EjbJar.java","417","9","427","10","1","3","5","11","1","0"
"C920","5~CloneInstance","C110","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\optional\ejb\WeblogicDeploymentTool.java","599","9","611","10","1","3","5","13","1","0"
"C2413","200~CloneInstance","C617","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\optional\ejb\WeblogicDeploymentTool.java","614","13","626","14","1","5","4","13","1","0"
"C2757","253~CloneInstance","C748","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\optional\ide\VAJAntToolGUI.java","457","2","471","3","1","4","13","15","1","0"
"C2758","254~CloneInstance","C748","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\optional\ide\VAJAntToolGUI.java","488","2","502","3","1","4","11","15","1","0"
"C3014","353~CloneInstance","C841","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\optional\ide\VAJAntToolGUI.java","540","2","554","3","1","5","3","15","1","0"
"C2965","331~CloneInstance","C828","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\optional\ide\VAJAntToolGUI.java","576","2","588","3","1","3","8","13","1","0"
"C2966","332~CloneInstance","C828","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\optional\ide\VAJAntToolGUI.java","593","2","605","3","1","3","8","13","1","0"
"C1591","66~CloneInstance","C306","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\optional\ide\VAJAntToolGUI.java","659","5","668","67","1","1","12","10","1","0"
"C2961","326~CloneInstance","C827","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\optional\ide\VAJAntToolGUI.java","689","2","699","3","1","3","8","11","1","0"
"C2982","334~CloneInstance","C834","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\optional\ide\VAJAntToolGUI.java","704","2","715","3","1","3","10","12","1","0"
"C2983","335~CloneInstance","C834","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\optional\ide\VAJAntToolGUI.java","754","2","765","3","1","3","9","12","1","0"
"C2984","336~CloneInstance","C834","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\optional\ide\VAJAntToolGUI.java","770","2","781","3","1","3","14","12","1","0"
"C2985","337~CloneInstance","C834","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\optional\ide\VAJAntToolGUI.java","786","2","797","3","1","3","7","12","1","0"
"C2986","338~CloneInstance","C834","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\optional\ide\VAJAntToolGUI.java","825","2","836","3","1","3","10","12","1","0"
"C2962","327~CloneInstance","C827","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\optional\ide\VAJAntToolGUI.java","945","2","955","3","1","3","6","11","1","0"
"C2987","339~CloneInstance","C834","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\optional\ide\VAJAntToolGUI.java","960","2","971","3","1","3","10","12","1","0"
"C2988","340~CloneInstance","C834","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\optional\ide\VAJAntToolGUI.java","1033","2","1044","3","1","3","12","12","1","0"
"C2989","341~CloneInstance","C834","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\optional\ide\VAJAntToolGUI.java","1070","2","1081","3","1","3","7","12","1","0"
"C1581","63~CloneInstance","C303","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\optional\ide\VAJAntToolGUI.java","1135","5","1145","84","1","1","7","11","1","0"
"C1582","64~CloneInstance","C303","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\optional\ide\VAJAntToolGUI.java","1163","5","1173","96","1","1","7","11","1","0"
"C1592","67~CloneInstance","C306","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\optional\ide\VAJAntToolGUI.java","1153","38","1163","73","1","1","11","11","1","0"
"C1611","69~CloneInstance","C310","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\optional\ide\VAJAntToolGUI.java","1116","5","1127","66","1","1","8","12","1","0"
"C1612","70~CloneInstance","C310","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\optional\ide\VAJAntToolGUI.java","1158","5","1169","78","1","1","10","12","1","0"
"C1613","72~CloneInstance","C311","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\taskdefs\optional\ide\VAJAntToolGUI.java","1116","5","1126","72","1","1","9","11","1","0"
