"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","HCPL","HDIF","HEFF","HNDB","HPL","HPV","HTRP","HVOL","MI","MIMS","MISEI","MISM","McCC","NL","NLE","NII","NOI","CD","CLOC","DLOC","TCD","TCLOC","LLOC","LOC","NOS","NUMPAR","TLLOC","TLOC","TNOS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Bad Practice Rules","Best Practice Rules","Clone Metric Rules","Code Style Rules","Complexity Metric Rules","Correctness Rules","Coupling Metric Rules","Design Rules","Design Pattern","Documentation Metric Rules","Documentation Rules","Dodgy Code Rules","Error Prone Rules","Experimental Rules","Internationalization Rules","Multithreaded Correctness Rules","Multithreading Rules","Optimization Rules","Performance Rules","Runtime Rules","Security Code Guideline Rules","Security Rules","Size Metric Rules","Vulnerability Rules"
"L3822","String getName()","org.apache.tools.ant.Target.getName()Ljava/lang/String;","L5228","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\Target.java","97","5","99","6","0","0","0","0","0","0","0","0","10","2","31.0196","9.87242","6","6","1.72331","15.5098","138.717","81.121","124.527","72.8228","1","0","0","11","0","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6693","void addTask(Task task)","org.apache.tools.ant.Target.addTask(Lorg/apache/tools/ant/Task;)V","L5228","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\Target.java","101","5","103","6","0","0","0","0","0","0","0","0","24.4064","4.66667","170.526","30.751","11","10","9.47365","36.5412","134.261","78.515","118.098","69.0632","1","0","0","1","0","0","0","0","0","0","3","3","1","1","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6859","Task[] getTasks()","org.apache.tools.ant.Target.getTasks()[Lorg/apache/tools/ant/Task;","L5228","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\Target.java","110","5","114","6","0","0","0","0","0","0","0","0","42.8086","11","1047.02","103.111","25","14","58.1679","95.1839","121.007","70.7643","143.434","83.8793","1","0","0","0","0","0.5","5","5","0.5","5","5","5","3","0","5","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6660","void addDependency(String dependency)","org.apache.tools.ant.Target.addDependency(Ljava/lang/String;)V","L5228","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\Target.java","116","5","118","6","0","0","0","0","0","0","0","0","24.4064","4.66667","170.526","30.751","11","10","9.47365","36.5412","134.261","78.515","118.098","69.0632","1","0","0","2","0","0","0","0","0","0","3","3","1","1","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6423","Enumeration getDependencies()","org.apache.tools.ant.Target.getDependencies()Ljava/util/Enumeration;","L5228","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\Target.java","120","5","122","6","0","0","0","0","0","0","0","0","21.6515","3.5","99.8526","21.5232","9","9","5.54737","28.5293","135.548","79.2676","119.955","70.149","1","0","0","1","0","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6653","void setIf(String property)","org.apache.tools.ant.Target.setIf(Ljava/lang/String;)V","L5228","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\Target.java","124","5","126","6","0","0","0","0","0","0","0","0","44.8289","7","464.92","60.0139","17","15","25.8289","66.4171","130.924","76.5635","113.385","66.3073","2","0","0","1","0","0","0","0","0","0","3","3","1","1","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6655","void setUnless(String property)","org.apache.tools.ant.Target.setUnless(Ljava/lang/String;)V","L5228","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\Target.java","128","5","130","6","0","0","0","0","0","0","0","0","44.8289","7","464.92","60.0139","17","15","25.8289","66.4171","130.924","76.5635","113.385","66.3073","2","0","0","1","0","0","0","0","0","0","3","3","1","1","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6657","void setDescription(String description)","org.apache.tools.ant.Target.setDescription(Ljava/lang/String;)V","L5228","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\Target.java","132","5","134","6","0","0","0","0","0","0","0","0","24.4064","4.66667","170.526","30.751","11","10","9.47365","36.5412","134.261","78.515","118.098","69.0632","1","0","0","1","0","0","0","0","0","0","3","3","1","1","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6035","String getDescription()","org.apache.tools.ant.Target.getDescription()Ljava/lang/String;","L5228","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\Target.java","136","5","138","6","0","0","0","0","0","0","0","0","10","2","31.0196","9.87242","6","6","1.72331","15.5098","138.717","81.121","124.527","72.8228","1","0","0","2","0","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6870","String toString()","org.apache.tools.ant.Target.toString()Ljava/lang/String;","L5228","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\Target.java","140","5","142","6","0","0","0","0","0","0","0","0","10","2","31.0196","9.87242","6","6","1.72331","15.5098","138.717","81.121","124.527","72.8228","1","0","0","0","0","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6375","void execute()","org.apache.tools.ant.Target.execute()V","L5228","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\Target.java","144","5","174","6","0","0","0","0","0","0","0","0","276.877","43.75","36586.3","1102.08","144","56","2032.57","836.259","79.0701","46.2398","39.1878","22.9168","8","5","5","1","10","0","0","0","0","0","30","31","18","0","30","31","18","0","0","3","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6882","void replaceTask(UnknownElement el, Task t)","org.apache.tools.ant.Target.replaceTask(Lorg/apache/tools/ant/UnknownElement;Lorg/apache/tools/ant/Task;)V","L5228","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\Target.java","176","5","181","6","0","0","0","0","0","0","0","0","72.9545","12","1581.23","135.726","30","21","87.8464","131.77","116.132","67.9135","92.0459","53.828","2","1","1","1","0","0","0","0","0","0","6","6","3","2","6","6","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6871","boolean testIfCondition()","org.apache.tools.ant.Target.testIfCondition()Z","L5228","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\Target.java","183","5","186","6","0","0","0","0","0","0","0","0","44.8289","6","421.944","56.2562","18","15","23.4413","70.324","125.966","73.6642","106.233","62.1246","2","0","0","1","1","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6873","boolean testUnlessCondition()","org.apache.tools.ant.Target.testUnlessCondition()Z","L5228","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\Target.java","188","5","191","6","0","0","0","0","0","0","0","0","44.8289","6","421.944","56.2562","18","15","23.4413","70.324","125.966","73.6642","106.233","62.1246","2","0","0","1","1","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6227","void setProject(Project project)","org.apache.tools.ant.Task.setProject(Lorg/apache/tools/ant/Project;)V","L5232","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\Task.java","81","5","83","6","0","0","0","0","0","0","0","0","20.2647","4","126.797","25.239","10","9","7.04428","31.6992","135","78.9472","167.615","98.0202","1","0","0","2","0","0.727273","8","8","0.727273","8","3","3","1","1","3","3","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5253","Project getProject()","org.apache.tools.ant.Task.getProject()Lorg/apache/tools/ant/Project;","L5232","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\Task.java","90","5","92","6","0","0","0","0","0","0","0","0","10","2","31.0196","9.87242","6","6","1.72331","15.5098","138.717","81.121","171.563","100.329","1","0","0","25","0","0.625","5","5","0.625","5","3","3","1","0","3","3","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6691","void setOwningTarget(Target target)","org.apache.tools.ant.Task.setOwningTarget(Lorg/apache/tools/ant/Target;)V","L5232","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\Task.java","99","5","101","6","0","0","0","0","0","0","0","0","24.4064","4.66667","170.526","30.751","11","10","9.47365","36.5412","134.261","78.515","165.134","96.5696","1","0","0","8","0","0.625","5","5","0.625","5","3","3","1","1","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5255","Target getOwningTarget()","org.apache.tools.ant.Task.getOwningTarget()Lorg/apache/tools/ant/Target;","L5232","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\Task.java","108","5","110","6","0","0","0","0","0","0","0","0","10","2","31.0196","9.87242","6","6","1.72331","15.5098","138.717","81.121","171.563","100.329","1","0","0","3","0","0.625","5","5","0.625","5","3","3","1","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6231","void setTaskName(String name)","org.apache.tools.ant.Task.setTaskName(Ljava/lang/String;)V","L5232","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\Task.java","117","5","119","6","0","0","0","0","0","0","0","0","24.4064","4.66667","170.526","30.751","11","10","9.47365","36.5412","134.261","78.515","165.134","96.5696","1","0","0","15","0","0.625","5","5","0.625","5","3","3","1","1","3","3","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5440","String getTaskName()","org.apache.tools.ant.Task.getTaskName()Ljava/lang/String;","L5232","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\Task.java","126","5","128","6","0","0","0","0","0","0","0","0","10","2","31.0196","9.87242","6","6","1.72331","15.5098","138.717","81.121","171.563","100.329","1","0","0","15","0","0.625","5","5","0.625","5","3","3","1","0","3","3","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6229","void setTaskType(String type)","org.apache.tools.ant.Task.setTaskType(Ljava/lang/String;)V","L5232","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\Task.java","135","5","137","6","0","0","0","0","0","0","0","0","20.2647","4","126.797","25.239","10","9","7.04428","31.6992","135","78.9472","166.2","97.1932","1","0","0","1","0","0.625","5","5","0.625","5","3","3","1","1","3","3","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6913","void log(String msg)","org.apache.tools.ant.Task.log(Ljava/lang/String;)V","L5232","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\Task.java","144","5","146","6","0","0","0","0","0","0","0","0","28.7549","5.33333","221.404","36.5979","12","11","12.3002","41.5132","133.597","78.127","164.177","96.0099","1","0","0","48","1","0.625","5","5","0.625","5","3","3","1","1","3","3","1","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6916","void log(String msg, int msgLevel)","org.apache.tools.ant.Task.log(Ljava/lang/String;I)V","L5232","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\Task.java","154","5","156","6","0","0","0","0","0","0","0","0","36.5293","6.75","374.67","51.9715","15","13","20.815","55.5066","132.087","77.2437","162.641","95.1116","1","0","0","118","1","0.666667","6","6","0.666667","6","3","3","1","2","3","3","1","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6922","void setDescription(String desc)","org.apache.tools.ant.Task.setDescription(Ljava/lang/String;)V","L5232","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\Task.java","162","5","164","6","0","0","0","0","0","0","0","0","16.3645","3.33333","90","20.083","9","8","5","27","135.834","79.4352","164.825","96.3888","1","0","0","1","0","0.5","3","3","0.5","3","3","3","1","1","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6926","String getDescription()","org.apache.tools.ant.Task.getDescription()Ljava/lang/String;","L5232","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\Task.java","166","5","168","6","0","0","0","0","0","0","0","0","10","2","31.0196","9.87242","6","6","1.72331","15.5098","138.717","81.121","124.527","72.8228","1","0","0","1","0","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6695","void init()","org.apache.tools.ant.Task.init()V","L5232","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\Task.java","175","5","175","48","0","0","0","0","0","0","0","0","8","2","23.2193","8.1389","5","5","1.28996","11.6096","158.02","92.4096","201.765","117.991","1","0","0","3","0","0.833333","5","5","0.833333","5","1","1","0","0","1","1","0","0","0","0","1","2","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6705","void execute()","org.apache.tools.ant.Task.execute()V","L5232","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\Task.java","185","5","185","51","0","0","0","0","0","0","0","0","8","2","23.2193","8.1389","5","5","1.28996","11.6096","158.02","92.4096","202.073","118.171","1","0","0","3","0","0.888889","8","8","0.888889","8","1","1","0","0","1","1","0","0","0","0","1","2","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6879","Location getLocation()","org.apache.tools.ant.Task.getLocation()Lorg/apache/tools/ant/Location;","L5232","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\Task.java","190","5","192","6","0","0","0","0","0","0","0","0","10","2","31.0196","9.87242","6","6","1.72331","15.5098","138.717","81.121","168.984","98.8209","1","0","0","11","0","0.5","3","3","0.5","3","3","3","1","0","3","3","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6683","void setLocation(Location location)","org.apache.tools.ant.Task.setLocation(Lorg/apache/tools/ant/Location;)V","L5232","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\Task.java","197","5","199","6","0","0","0","0","0","0","0","0","24.4064","4.66667","170.526","30.751","11","10","9.47365","36.5412","134.261","78.515","162.555","95.0612","1","0","0","7","0","0.5","3","3","0.5","3","3","3","1","1","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6698","RuntimeConfigurable getRuntimeConfigurableWrapper()","org.apache.tools.ant.Task.getRuntimeConfigurableWrapper()Lorg/apache/tools/ant/RuntimeConfigurable;","L5232","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\Task.java","204","5","209","6","0","0","0","0","0","0","0","0","47.7744","10","742.309","81.9829","19","15","41.2394","74.2309","119.116","69.6586","135.344","79.1483","2","1","1","1","1","0.333333","3","3","0.333333","3","6","6","3","0","6","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6935","void setRuntimeConfigurableWrapper(RuntimeConfigurable wrapper)","org.apache.tools.ant.Task.setRuntimeConfigurableWrapper(Lorg/apache/tools/ant/RuntimeConfigurable;)V","L5232","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\Task.java","211","5","213","6","0","0","0","0","0","0","0","0","24.4064","4.66667","170.526","30.751","11","10","9.47365","36.5412","134.261","78.515","118.098","69.0632","1","0","0","1","0","0","0","0","0","0","3","3","1","1","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6876","void maybeConfigure()","org.apache.tools.ant.Task.maybeConfigure()V","L5232","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\Task.java","218","5","222","6","0","0","0","0","0","0","0","0","46.0537","6.875","429.758","56.9486","16","15","23.8754","62.5103","122.963","71.9084","142.534","83.3532","2","1","1","2","1","0.375","3","3","0.375","3","5","5","2","0","5","5","2","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6941","void execute()","org.apache.tools.ant.TaskAdapter.execute()V","L6220","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\TaskAdapter.java","73","5","89","6","0","0","0","0","0","0","0","0","187.909","24","11776.8","517.629","91","42","654.268","490.701","93.1757","54.4887","87.9007","51.4039","3","2","2","0","3","0.157895","3","3","0.157895","3","16","17","11","0","16","17","11","0","0","2","1","3","0","0","2","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6225","void setProxy(Object o)","org.apache.tools.ant.TaskAdapter.setProxy(Ljava/lang/Object;)V","L6220","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\TaskAdapter.java","94","5","96","6","0","0","0","0","0","0","0","0","24.4064","4.66667","170.526","30.751","11","10","9.47365","36.5412","134.261","78.515","162.555","95.0612","1","0","0","1","0","0.5","3","3","0.5","3","3","3","1","1","3","3","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6736","Object getProxy()","org.apache.tools.ant.TaskAdapter.getProxy()Ljava/lang/Object;","L6220","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\TaskAdapter.java","98","5","100","6","0","0","0","0","0","0","0","0","17.5098","3","72","17.307","8","8","4","24","136.447","79.7933","121.252","70.9075","1","0","0","4","0","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","1","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6681","UnknownElement(String elementName)","org.apache.tools.ant.UnknownElement.<init>(Ljava/lang/String;)V","L6678","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\UnknownElement.java","71","5","73","6","0","0","0","0","0","0","0","0","24.4064","4.66667","186.028","32.5876","12","10","10.3349","39.8631","133.808","78.2504","117.445","68.6815","1","0","0","2","0","0","0","0","0","0","3","3","1","1","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18605","String getTag()","org.apache.tools.ant.UnknownElement.getTag()Ljava/lang/String;","L6678","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\UnknownElement.java","78","5","80","6","0","0","0","0","0","0","0","0","10","2","31.0196","9.87242","6","6","1.72331","15.5098","138.717","81.121","168.984","98.8209","1","0","0","1","0","0.5","3","3","0.5","3","3","3","1","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18607","void maybeConfigure()","org.apache.tools.ant.UnknownElement.maybeConfigure()V","L6678","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\UnknownElement.java","82","5","112","6","0","0","0","0","0","0","0","0","246.439","32","21707.3","778.162","119","52","1205.96","678.352","84.2619","49.276","61.1274","35.747","3","1","1","0","13","0.0384615","1","0","0.0384615","1","25","31","15","0","25","31","15","0","0","3","0","2","0","0","1","0","0","0","0","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18615","void execute()","org.apache.tools.ant.UnknownElement.execute()V","L6678","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\UnknownElement.java","117","5","125","6","0","0","0","0","0","0","0","0","68.8127","8.16667","811.802","87.0229","23","20","45.1001","99.4043","115.1","67.3102","132.631","77.5621","2","1","1","0","2","0.416667","5","3","0.416667","5","7","9","3","0","7","9","3","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6743","void addChild(UnknownElement child)","org.apache.tools.ant.UnknownElement.addChild(Lorg/apache/tools/ant/UnknownElement;)V","L6678","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\UnknownElement.java","127","5","129","6","0","0","0","0","0","0","0","0","24.4064","4.66667","170.526","30.751","11","10","9.47365","36.5412","134.261","78.515","118.098","69.0632","1","0","0","1","0","0","0","0","0","0","3","3","1","1","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18612","void handleChildren(Object parent, RuntimeConfigurable parentWrapper)","org.apache.tools.ant.UnknownElement.handleChildren(Ljava/lang/Object;Lorg/apache/tools/ant/RuntimeConfigurable;)V","L6678","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\UnknownElement.java","131","5","148","6","0","0","0","0","0","0","0","0","211.027","46.3636","25716.8","871.255","101","45","1428.71","554.677","92.5385","54.1161","58.1094","33.9821","3","1","1","1","6","0","0","0","0","0","16","18","12","2","16","18","12","0","0","2","0","2","0","0","1","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18890","DocumentBuilder getDocumentBuilder()","org.apache.tools.ant.XmlLogger.getDocumentBuilder()Ljavax/xml/parsers/DocumentBuilder;","L18887","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\XmlLogger.java","73","5","80","6","0","0","0","0","0","0","0","0","71.4869","12.75","1299.87","119.106","24","19","72.2148","101.95","112.806","65.9683","87.247","51.0217","2","1","1","1","0","0","0","0","0","0","8","8","3","0","8","8","3","0","0","2","1","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18913","XmlLogger()","org.apache.tools.ant.XmlLogger.<init>()V","L18887","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\XmlLogger.java","110","5","111","6","0","0","0","0","0","0","0","0","4.75489","1.5","12","5.24148","4","4","0.666667","8","148.728","86.9754","185.572","108.522","1","0","0","0","0","0.6","3","3","0.6","3","2","2","0","0","2","2","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18915","void buildStarted(BuildEvent event)","org.apache.tools.ant.XmlLogger.buildStarted(Lorg/apache/tools/ant/BuildEvent;)V","L18887","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\XmlLogger.java","113","5","118","6","0","0","0","0","0","0","0","0","57.7052","6.28571","707.696","79.4141","27","18","39.3164","112.588","120.134","70.2536","97.7172","57.1446","1","0","0","0","0","0","0","0","0","0","5","6","3","1","5","6","3","0","0","2","0","1","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
