"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","HCPL","HDIF","HEFF","HNDB","HPL","HPV","HTRP","HVOL","MI","MIMS","MISEI","MISM","McCC","NL","NLE","NII","NOI","CD","CLOC","DLOC","TCD","TCLOC","LLOC","LOC","NOS","NUMPAR","TLLOC","TLOC","TNOS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Bad Practice Rules","Best Practice Rules","Clone Metric Rules","Code Style Rules","Complexity Metric Rules","Correctness Rules","Coupling Metric Rules","Design Rules","Design Pattern","Documentation Metric Rules","Documentation Rules","Dodgy Code Rules","Error Prone Rules","Experimental Rules","Internationalization Rules","Multithreaded Correctness Rules","Multithreading Rules","Optimization Rules","Performance Rules","Runtime Rules","Security Code Guideline Rules","Security Rules","Size Metric Rules","Vulnerability Rules"
"L1246","Path()","org.apache.tools.ant.Path.<init>()V","L1238","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\Path.java","102","5","104","6","0","0","0","0","0","0","0","0","26","4","146.165","27.7478","11","10","8.12027","36.5412","134.261","78.515","118.098","69.0632","1","0","0","15","0","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","1","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"L1251","void setLocation(String location)","org.apache.tools.ant.Path.setLocation(Ljava/lang/String;)V","L1238","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\Path.java","111","5","118","6","0","0","0","0","0","0","0","0","89.1384","15.7857","2822.7","199.73","39","24","156.817","178.814","109.424","63.9907","123.554","72.2536","4","2","2","8","1","0.384615","5","5","0.384615","5","8","8","4","1","8","8","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1258","void append(Path other)","org.apache.tools.ant.Path.append(Lorg/apache/tools/ant/Path;)V","L1238","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\Path.java","124","5","131","6","0","0","0","0","0","0","0","0","106.09","22.8571","4890.74","288.126","45","27","271.708","213.97","108.721","63.5794","117.637","68.7934","3","2","2","14","1","0.272727","3","3","0.272727","3","8","8","6","1","8","8","6","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1248","void setPath(String path)","org.apache.tools.ant.Path.setPath(Ljava/lang/String;)V","L1238","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\Path.java","137","5","145","6","0","0","0","0","0","0","0","0","122.107","23.375","6079.02","333.086","53","30","337.724","260.065","105.798","61.8702","115.11","67.3155","3","2","2","4","1","0.307692","4","4","0.307692","4","9","9","7","1","9","9","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1267","Path createPathElement()","org.apache.tools.ant.Path.createPathElement()Lorg/apache/tools/ant/Path;","L1238","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\Path.java","148","5","150","6","0","0","0","0","0","0","0","0","11.6096","2.5","38.7744","11.4559","6","6","2.15414","15.5098","138.717","81.121","124.527","72.8228","1","0","0","0","0","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1261","String[] list()","org.apache.tools.ant.Path.list()[Ljava/lang/String;","L1238","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\Path.java","157","5","161","6","0","0","0","0","0","0","0","0","47.7744","12","1218.95","114.11","26","15","67.7194","101.579","120.669","70.5665","141.426","82.7052","1","0","0","12","0","0.444444","4","4","0.444444","4","5","5","3","0","5","5","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1271","String toString()","org.apache.tools.ant.Path.toString()Ljava/lang/String;","L1238","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\Path.java","169","5","183","6","0","0","0","0","0","0","0","0","150.741","27.4444","9572.38","450.831","68","35","531.799","348.791","102.565","59.9795","114.488","66.952","3","1","1","7","1","0.411765","7","5","0.411765","7","10","15","10","0","10","15","10","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1265","Vector translatePath(String source)","org.apache.tools.ant.Path.translatePath(Ljava/lang/String;)Ljava/util/Vector;","L1238","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\Path.java","187","5","202","6","0","0","0","0","0","0","0","0","188.529","42.6667","20801.6","756.364","91","41","1155.64","487.537","94.0249","54.9853","60.3557","35.2957","4","2","2","1","4","0","0","0","0","0","15","16","14","1","15","16","14","0","0","2","1","2","0","0","1","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"L1254","String translateFile(String source)","org.apache.tools.ant.Path.translateFile(Ljava/lang/String;)Ljava/lang/String;","L1238","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\Path.java","205","5","214","6","0","0","0","0","0","0","0","0","117.759","23.5714","5496.46","311.45","48","29","305.359","233.183","108.274","63.3179","80.8103","47.2575","3","1","1","1","1","0","0","0","0","0","8","10","8","1","8","10","8","0","0","2","0","1","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1291","boolean translateFileSep(StringBuffer buffer, int pos)","org.apache.tools.ant.Path.translateFileSep(Ljava/lang/StringBuffer;I)Z","L1238","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\Path.java","217","5","223","6","0","0","0","0","0","0","0","0","88","14","2567.58","187.506","40","24","142.643","183.398","111.686","65.3132","85.7329","50.1362","3","1","1","2","0","0","0","0","0","0","7","7","4","2","7","7","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1285","PathTokenizer(String path)","org.apache.tools.ant.PathTokenizer.<init>(Ljava/lang/String;)V","L1282","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\PathTokenizer.java","86","5","89","6","0","0","0","0","0","0","0","0","67.0195","6.75","700.152","78.8488","24","20","38.8974","103.726","124.175","72.6169","103.547","60.5541","1","0","0","2","0","0","0","0","0","0","4","4","2","1","4","4","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1295","boolean hasMoreTokens()","org.apache.tools.ant.PathTokenizer.hasMoreTokens()Z","L1282","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\PathTokenizer.java","91","5","97","6","0","0","0","0","0","0","0","0","44.8289","5","332.086","47.955","17","15","18.4492","66.4171","119.695","69.9968","97.1855","56.8336","2","1","1","2","0","0","0","0","0","0","6","7","3","0","6","7","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1289","String nextToken()","org.apache.tools.ant.PathTokenizer.nextToken()Ljava/lang/String;","L1282","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\PathTokenizer.java","99","5","127","6","0","0","0","0","0","0","0","0","175.514","26.9286","14187.9","586.064","99","40","788.216","526.871","86.4969","50.583","80.8209","47.2637","8","2","2","2","0","0.185185","5","0","0.185185","5","22","29","11","0","22","29","11","0","0","2","0","2","0","0","1","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1171","Project()","org.apache.tools.ant.Project.<init>()V","L409","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\Project.java","108","5","109","6","0","0","0","0","0","0","0","0","4.75489","1.5","12","5.24148","4","4","0.666667","8","148.728","86.9754","138.97","81.269","1","0","0","3","0","0","0","0","0","0","2","2","0","0","2","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1177","void init()","org.apache.tools.ant.Project.init()V","L409","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\Project.java","117","5","152","6","0","0","0","0","0","0","0","0","302.816","45.5294","42761","1222.83","159","60","2375.61","939.196","78.9265","46.1558","71.3996","41.7542","6","3","3","2","4","0.210526","8","6","0.210526","8","30","36","21","0","30","36","21","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1205","void addBuildListener(BuildListener listener)","org.apache.tools.ant.Project.addBuildListener(Lorg/apache/tools/ant/BuildListener;)V","L409","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\Project.java","154","5","156","6","0","0","0","0","0","0","0","0","24.4064","4.66667","170.526","30.751","11","10","9.47365","36.5412","134.261","78.515","118.098","69.0632","1","0","0","2","0","0","0","0","0","0","3","3","1","1","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1360","void removeBuildListener(BuildListener listener)","org.apache.tools.ant.Project.removeBuildListener(Lorg/apache/tools/ant/BuildListener;)V","L409","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\Project.java","158","5","160","6","0","0","0","0","0","0","0","0","24.4064","4.66667","170.526","30.751","11","10","9.47365","36.5412","134.261","78.515","118.098","69.0632","1","0","0","0","0","0","0","0","0","0","3","3","1","1","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1364","Vector getBuildListeners()","org.apache.tools.ant.Project.getBuildListeners()Ljava/util/Vector;","L409","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\Project.java","162","5","164","6","0","0","0","0","0","0","0","0","10","2","31.0196","9.87242","6","6","1.72331","15.5098","138.717","81.121","124.527","72.8228","1","0","0","1","0","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1365","void log(String msg)","org.apache.tools.ant.Project.log(Ljava/lang/String;)V","L409","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\Project.java","166","5","168","6","0","0","0","0","0","0","0","0","20.2647","4","126.797","25.239","10","9","7.04428","31.6992","135","78.9472","119.164","69.6868","1","0","0","1","1","0","0","0","0","0","3","3","1","1","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1367","void log(String msg, int msgLevel)","org.apache.tools.ant.Project.log(Ljava/lang/String;I)V","L409","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\Project.java","170","5","172","6","0","0","0","0","0","0","0","0","28.7549","6.66667","299.817","44.7959","13","11","16.6565","44.9726","133.181","77.8836","116.541","68.1524","1","0","0","13","1","0","0","0","0","0","3","3","1","2","3","3","1","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1373","void log(Task task, String msg, int msgLevel)","org.apache.tools.ant.Project.log(Lorg/apache/tools/ant/Task;Ljava/lang/String;I)V","L409","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\Project.java","174","5","176","6","0","0","0","0","0","0","0","0","32","7","376.421","52.1334","15","12","20.9123","53.7744","132.252","77.3401","115.2","67.3682","1","0","0","1","1","0","0","0","0","0","3","3","1","3","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1379","void log(Target target, String msg, int msgLevel)","org.apache.tools.ant.Project.log(Lorg/apache/tools/ant/Target;Ljava/lang/String;I)V","L409","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\Project.java","178","5","180","6","0","0","0","0","0","0","0","0","32","7","376.421","52.1334","15","12","20.9123","53.7744","132.252","77.3401","115.2","67.3682","1","0","0","1","1","0","0","0","0","0","3","3","1","3","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1356","void setProperty(String name, String value)","org.apache.tools.ant.Project.setProperty(Ljava/lang/String;Ljava/lang/String;)V","L409","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\Project.java","182","5","189","6","0","0","0","0","0","0","0","0","76.635","10.1111","1578.14","135.549","35","22","87.6746","156.08","112.754","65.9382","113.21","66.2048","2","1","1","7","1","0.125","1","0","0.125","1","7","8","4","2","7","8","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1183","void setUserProperty(String name, String value)","org.apache.tools.ant.Project.setUserProperty(Ljava/lang/String;Ljava/lang/String;)V","L409","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\Project.java","191","5","196","6","0","0","0","0","0","0","0","0","52.5293","7.875","1030.04","101.993","32","17","57.2245","130.799","116.4","68.0704","92.3313","53.9949","1","0","0","3","1","0","0","0","0","0","6","6","3","2","6","6","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1391","String getProperty(String name)","org.apache.tools.ant.Project.getProperty(Ljava/lang/String;)Ljava/lang/String;","L409","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\Project.java","198","5","202","6","0","0","0","0","0","0","0","0","53.5635","8.25","876.761","91.6053","26","17","48.7089","106.274","120.204","70.2946","97.9202","57.2633","2","1","1","8","0","0","0","0","0","0","5","5","4","1","5","5","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1393","String getUserProperty(String name)","org.apache.tools.ant.Project.getUserProperty(Ljava/lang/String;)Ljava/lang/String;","L409","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\Project.java","204","5","208","6","0","0","0","0","0","0","0","0","53.5635","8.25","876.761","91.6053","26","17","48.7089","106.274","120.204","70.2946","97.9202","57.2633","2","1","1","1","0","0","0","0","0","0","5","5","4","1","5","5","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1395","Hashtable getProperties()","org.apache.tools.ant.Project.getProperties()Ljava/util/Hashtable;","L409","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\Project.java","210","5","212","6","0","0","0","0","0","0","0","0","10","2","31.0196","9.87242","6","6","1.72331","15.5098","138.717","81.121","124.527","72.8228","1","0","0","5","0","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1396","Hashtable getUserProperties()","org.apache.tools.ant.Project.getUserProperties()Ljava/util/Hashtable;","L409","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\Project.java","214","5","216","6","0","0","0","0","0","0","0","0","10","2","31.0196","9.87242","6","6","1.72331","15.5098","138.717","81.121","124.527","72.8228","1","0","0","1","0","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1397","void setDefaultTarget(String defaultTarget)","org.apache.tools.ant.Project.setDefaultTarget(Ljava/lang/String;)V","L409","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\Project.java","218","5","220","6","0","0","0","0","0","0","0","0","24.4064","4.66667","170.526","30.751","11","10","9.47365","36.5412","134.261","78.515","118.098","69.0632","1","0","0","1","0","0","0","0","0","0","3","3","1","1","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1195","String getDefaultTarget()","org.apache.tools.ant.Project.getDefaultTarget()Ljava/lang/String;","L409","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\Project.java","223","5","225","6","0","0","0","0","0","0","0","0","10","2","31.0196","9.87242","6","6","1.72331","15.5098","138.717","81.121","159.498","93.2739","1","0","0","2","0","0.25","1","1","0.25","1","3","3","1","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1401","void setDefault(String defaultTarget)","org.apache.tools.ant.Project.setDefault(Ljava/lang/String;)V","L409","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\Project.java","228","5","230","6","0","0","0","0","0","0","0","0","24.4064","4.66667","170.526","30.751","11","10","9.47365","36.5412","134.261","78.515","153.069","89.5143","1","0","0","0","0","0.25","1","1","0.25","1","3","3","1","1","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1404","void setName(String name)","org.apache.tools.ant.Project.setName(Ljava/lang/String;)V","L409","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\Project.java","232","5","234","6","0","0","0","0","0","0","0","0","24.4064","4.66667","170.526","30.751","11","10","9.47365","36.5412","134.261","78.515","118.098","69.0632","1","0","0","1","0","0","0","0","0","0","3","3","1","1","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1407","String getName()","org.apache.tools.ant.Project.getName()Ljava/lang/String;","L409","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\Project.java","236","5","238","6","0","0","0","0","0","0","0","0","10","2","31.0196","9.87242","6","6","1.72331","15.5098","138.717","81.121","124.527","72.8228","1","0","0","0","0","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1408","void addFilter(String token, String value)","org.apache.tools.ant.Project.addFilter(Ljava/lang/String;Ljava/lang/String;)V","L409","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\Project.java","240","5","245","6","0","0","0","0","0","0","0","0","72.1057","10.5625","1531","132.836","33","21","85.0554","144.946","115.636","67.6236","91.3308","53.4099","2","1","1","1","1","0","0","0","0","0","6","6","4","2","6","6","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1412","Hashtable getFilters()","org.apache.tools.ant.Project.getFilters()Ljava/util/Hashtable;","L409","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\Project.java","247","5","249","6","0","0","0","0","0","0","0","0","10","2","31.0196","9.87242","6","6","1.72331","15.5098","138.717","81.121","124.527","72.8228","1","0","0","0","0","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1413","void setBasedir(String baseD)","org.apache.tools.ant.Project.setBasedir(Ljava/lang/String;)V","L409","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\Project.java","252","5","260","6","0","0","0","0","0","0","0","0","111.89","15","3389.19","225.63","47","28","188.288","225.946","106.759","62.4324","102.051","59.6789","2","1","1","4","2","0.1","1","1","0.1","1","9","9","4","1","9","9","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1416","void setBaseDir(File baseDir)","org.apache.tools.ant.Project.setBaseDir(Ljava/io/File;)V","L409","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\Project.java","262","5","267","6","0","0","0","0","0","0","0","0","67.7572","10.2143","1368.51","123.263","31","20","76.0282","133.98","116.276","67.9974","92.1511","53.8895","1","0","0","1","2","0","0","0","0","0","6","6","4","1","6","6","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1422","File getBaseDir()","org.apache.tools.ant.Project.getBaseDir()Ljava/io/File;","L409","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\Project.java","269","5","278","6","0","0","0","0","0","0","0","0","64.9126","9.8","999.113","99.9408","24","19","55.5063","101.95","108.961","63.7198","81.8018","47.8373","3","2","2","1","1","0","0","0","0","0","10","10","5","0","10","10","5","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1426","String getJavaVersion()","org.apache.tools.ant.Project.getJavaVersion()Ljava/lang/String;","L409","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\Project.java","280","5","282","6","0","0","0","0","0","0","0","0","13.6096","2.5","49.1287","13.414","7","7","2.72937","19.6515","137.486","80.4012","122.751","71.7845","1","0","0","10","0","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1348","void detectJavaVersion()","org.apache.tools.ant.Project.detectJavaVersion()V","L409","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\Project.java","284","5","314","6","0","0","0","0","0","0","0","0","168.042","17.25","6929.16","363.458","76","39","384.953","401.691","92.3084","53.9815","95.648","55.9345","3","1","1","1","3","0.307692","8","0","0.307692","8","18","31","13","0","18","31","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1352","void addTaskDefinition(String taskName, Class taskClass)","org.apache.tools.ant.Project.addTaskDefinition(Ljava/lang/String;Ljava/lang/Class;)V","L409","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\Project.java","316","5","320","6","0","0","0","0","0","0","0","0","67.0195","9.75","1390.58","124.585","33","20","77.2545","142.624","118.904","69.5345","95.9432","56.1071","1","0","0","3","1","0","0","0","0","0","5","5","3","2","5","5","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1437","Hashtable getTaskDefinitions()","org.apache.tools.ant.Project.getTaskDefinitions()Ljava/util/Hashtable;","L409","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\Project.java","322","5","324","6","0","0","0","0","0","0","0","0","10","2","31.0196","9.87242","6","6","1.72331","15.5098","138.717","81.121","124.527","72.8228","1","0","0","2","0","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1438","void addTarget(Target target)","org.apache.tools.ant.Project.addTarget(Lorg/apache/tools/ant/Target;)V","L409","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\Project.java","334","5","340","6","0","0","0","0","0","0","0","0","100.362","16.2857","2908.9","203.776","38","26","161.606","178.617","112.053","65.5281","131.411","76.8485","2","1","1","0","3","0.533333","8","8","0.533333","8","7","7","4","1","7","7","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1444","void addTarget(String targetName, Target target)","org.apache.tools.ant.Project.addTarget(Ljava/lang/String;Lorg/apache/tools/ant/Target;)V","L409","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\Project.java","351","6","357","7","0","0","0","0","0","0","0","0","94.7101","14.1429","2233.03","170.843","34","25","124.057","157.891","112.694","65.9031","132.964","77.7569","2","1","1","1","2","0.5625","9","9","0.5625","9","7","7","3","2","7","7","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
